time_in_ms,ref_offset,raw_offset,offset,offset_vel,raw_rotation,rotation,rotation_vel,pwm_model,pwm_real
7424.08,0.0,-1.26,-3.47,73.3,19.71,10.72,641.61,14.58,-125.18
7436.55,0.0,-0.57,-1.83,80.37,59.14,42.55,1572.69,-3.36,0.0
7448.81,0.0,-0.57,-0.75,81.34,78.85,71.87,1835.85,-13.49,124.58
7461.27,0.0,-11.64,-4.08,38.9,98.56,96.99,1721.28,-37.37,137.48
7473.8,0.0,-5.42,-4.26,32.41,118.27,118.39,1204.05,-37.68,137.65
7486.42,0.0,3.58,-1.14,58.89,98.56,112.93,49.58,-6.22,120.66
7498.82,0.0,3.58,1.05,73.1,98.56,104.71,-306.3,8.39,-121.83
7511.24,0.0,-5.42,-0.74,46.82,98.56,99.52,-234.9,-3.14,0.0
7523.41,0.0,-8.88,-3.35,15.79,98.56,97.78,-242.37,-16.84,126.39
7535.86,0.0,-5.42,-3.98,7.72,118.27,108.62,-45.74,-26.17,131.43
7548.3,0.0,-8.18,-5.45,-7.61,118.27,114.08,-216.43,-32.14,134.65
7560.8,0.0,-5.42,-5.5,-7.14,98.56,103.82,-887.91,-19.34,127.75
7573.26,0.0,-8.88,-6.79,-18.85,78.85,84.55,-1403.38,-12.38,123.99
7585.76,0.0,-8.88,-7.7,-25.45,59.14,62.37,-1715.4,-5.43,120.23
7598.23,0.0,-4.72,-6.82,-13.71,39.42,40.06,-1817.64,6.99,-121.08
7610.7,0.0,-8.88,-7.68,-20.44,0.0,7.13,-2037.24,15.22,-125.52
7623.06,0.0,-9.57,-8.53,-26.28,-19.71,-19.03,-1861.7,16.2,-126.05
7635.57,0.0,-4.03,-7.1,-9.09,-19.71,-28.98,-1230.87,17.1,-126.54
7648.07,0.0,-0.57,-4.79,14.55,0.0,-18.21,-193.19,9.92,-122.66
7660.39,0.0,-4.72,-4.65,14.13,19.71,3.17,670.6,-8.46,121.87
7672.74,0.0,-8.88,-6.08,-1.56,39.42,27.95,1063.18,-27.81,132.32
7685.17,0.0,-8.88,-7.12,-11.44,59.14,51.76,1010.74,-37.66,137.64
7697.66,0.0,-0.57,-4.82,12.38,59.14,61.29,401.5,-19.77,127.97
7710.13,0.0,-0.57,-3.17,26.95,39.42,50.45,-354.92,1.27,0.0
7722.33,0.0,2.89,-0.75,47.36,39.42,42.17,-459.3,14.76,-125.27
7734.77,0.0,2.89,0.95,58.21,39.42,38.21,-204.67,17.47,-126.73
7747.24,0.0,7.73,3.89,79.77,59.14,49.5,458.83,15.37,-125.6
7759.68,0.0,7.73,5.92,89.93,78.85,69.15,1096.32,6.38,-120.75
7772.13,0.0,7.04,7.04,89.92,98.56,92.09,1468.88,-4.16,0.0
7784.38,0.0,7.73,7.99,88.45,118.27,114.91,1561.59,-11.18,123.34
7797.01,0.0,11.88,10.12,98.34,157.7,148.23,1825.05,-18.01,127.03
7809.68,0.0,7.73,10.04,85.38,157.7,163.3,1328.1,-19.57,127.87
7822.32,0.0,7.73,9.88,73.31,157.7,166.88,651.98,-15.26,125.54
7834.88,0.0,2.89,7.91,45.1,137.98,153.21,-229.83,-11.28,123.39
7847.42,0.0,2.89,6.44,25.18,137.98,143.05,-607.93,-12.07,123.82
7859.98,0.0,11.19,8.37,41.0,118.27,125.31,-1084.18,7.2,-121.19
7872.57,0.0,7.73,8.47,36.87,118.27,115.55,-865.09,4.76,0.0
7884.86,0.0,3.58,6.97,17.84,118.27,112.79,-559.26,-7.79,121.51
7897.33,0.0,-4.72,2.84,-24.62,98.56,101.54,-797.08,-21.29,128.8
7909.8,0.0,-8.88,-1.63,-65.27,98.56,95.7,-961.19,-36.76,137.15
7922.23,0.0,-8.88,-4.79,-88.19,98.56,92.48,-1192.6,-43.86,140.99
7934.74,0.0,0.81,-3.45,-64.28,78.85,78.32,-1769.42,-21.16,128.73
7947.28,0.0,3.58,-1.39,-36.37,59.14,57.9,-2005.12,0.08,0.0
7959.54,0.0,-1.26,-1.63,-34.32,39.42,36.92,-1893.61,4.3,0.0
7971.8,0.0,-4.72,-3.03,-43.86,19.71,17.25,-1727.12,1.93,0.0
7984.04,0.0,-3.34,-3.48,-43.06,19.71,10.03,-1273.57,-3.07,0.0
7996.26,0.0,-13.03,-7.3,-75.2,0.0,-2.27,-1214.12,-16.41,126.16
8008.66,0.0,-8.88,-8.47,-77.49,0.0,-7.11,-1122.65,-18.31,127.19
8021.05,0.0,-0.57,-6.2,-45.93,0.0,-8.62,-989.8,-5.71,120.38
8033.33,0.0,-4.72,-6.02,-38.68,-19.71,-20.15,-1047.06,1.06,0.0
8045.59,0.0,-5.42,-6.1,-34.86,-19.71,-25.16,-792.35,-0.04,0.0
8057.8,0.0,-8.88,-7.38,-43.24,-19.71,-25.92,-518.89,-8.2,121.73
8070.21,0.0,-13.72,-10.04,-63.91,-19.71,-24.9,-401.08,-20.35,128.29
8082.77,0.0,-8.88,-10.12,-56.91,-19.71,-23.91,-495.31,-16.44,126.18
8095.29,0.0,-17.18,-13.15,-79.52,-19.71,-23.98,-531.96,-27.04,131.9
8107.83,0.0,-13.03,-13.74,-75.52,-39.42,-35.82,-1061.75,-14.94,125.37
8120.46,0.0,-17.18,-15.6,-84.38,-59.14,-55.07,-1447.54,-9.19,122.26
8133.05,0.0,-8.88,-13.82,-56.63,-78.85,-76.57,-1674.66,11.94,-123.75
8145.62,0.0,-13.03,-13.98,-51.27,-98.56,-98.18,-1527.37,17.16,-126.57
8158.27,0.0,-4.72,-11.01,-15.97,-98.56,-106.33,-947.01,26.69,-131.71
8170.86,0.0,-4.72,-8.84,7.15,-98.56,-106.64,-222.92,26.67,-131.7
8183.35,0.0,-4.03,-7.03,23.98,-78.85,-91.4,695.41,17.09,-126.53
8195.83,0.0,-4.72,-6.0,31.13,-39.42,-57.19,1712.97,-3.14,0.0
8208.1,0.0,-5.42,-5.54,31.84,-19.71,-26.47,1969.18,-14.06,124.89
8220.58,0.0,-13.03,-8.03,3.76,0.0,-0.77,1811.27,-31.09,134.09
8232.89,0.0,-17.18,-11.34,-29.03,19.71,20.45,1360.3,-45.07,141.64
8245.44,0.0,-17.87,-13.96,-51.01,19.71,27.02,419.38,-43.22,140.64
8257.96,0.0,-9.57,-12.76,-33.1,19.71,24.87,-399.98,-22.39,129.39
8270.48,0.0,-5.42,-10.34,-5.46,0.0,8.15,-1066.21,4.53,0.0
8282.57,0.0,-5.42,-8.58,12.32,0.0,-1.95,-920.37,13.21,-124.43
8294.85,0.0,-17.18,-11.63,-18.85,-19.71,-17.06,-860.11,1.49,0.0
8307.13,0.0,-13.72,-12.54,-25.48,-19.71,-22.96,-696.76,-2.78,0.0
8319.44,0.0,-11.64,-12.41,-21.18,-19.71,-24.56,-519.91,-3.22,0.0
8331.76,0.0,-15.8,-13.81,-32.31,-19.71,-24.33,-359.34,-11.12,123.31
8344.32,0.0,-13.03,-13.78,-28.07,-19.71,-23.46,-346.61,-9.81,122.6
8356.82,0.0,-9.57,-12.47,-11.79,-19.71,-23.03,-334.32,-2.67,0.0
8369.12,0.0,-5.42,-9.98,13.85,-39.42,-34.38,-592.86,16.04,-125.96
8381.58,0.0,-8.88,-9.47,17.18,-39.42,-40.39,-331.69,15.31,-125.57
8394.06,0.0,-4.72,-7.6,33.32,-39.42,-41.52,-30.34,18.84,-127.48
8406.52,0.0,-0.57,-4.77,56.89,0.0,-17.19,985.52,8.93,-122.12
8418.84,0.0,-5.42,-4.56,52.09,19.71,9.55,1554.5,-8.06,121.65
8431.24,0.0,-5.42,-4.46,46.74,59.14,46.69,1994.57,-26.02,131.35
8443.68,0.0,-8.88,-5.71,28.95,59.14,64.22,1416.24,-29.71,133.35
8456.14,0.0,-8.88,-6.64,16.37,78.85,80.09,956.81,-32.47,134.83
8468.58,0.0,-5.42,-6.06,19.98,78.85,84.24,277.35,-21.47,128.89
8481.02,0.0,3.58,-2.38,53.45,78.85,82.48,-174.85,1.71,0.0
8493.2,0.0,-1.26,-1.56,55.11,78.85,79.46,-179.16,3.77,0.0
8505.38,0.0,-3.34,-1.79,46.38,78.85,78.2,-100.52,-0.74,0.0
8517.56,0.0,-1.26,-1.24,46.22,78.85,78.08,-76.56,-0.75,0.0
8529.7,0.0,-1.26,-0.89,44.12,78.85,78.15,-55.79,-1.68,0.0
8541.84,0.0,-0.57,-0.43,43.34,78.85,78.28,-53.18,-1.74,0.0
8553.99,0.0,2.89,1.11,53.3,78.85,78.35,-54.39,3.33,0.0
8566.12,0.0,-0.57,0.91,44.99,78.85,78.37,10.66,-1.12,0.0
8578.22,0.0,-1.26,0.46,35.31,78.85,78.71,2.07,-5.26,120.14
8590.49,0.0,-0.57,0.36,30.09,78.85,78.8,-66.4,-6.42,120.77
8602.81,0.0,3.58,1.77,40.24,78.85,78.49,-137.18,-0.23,0.0
8614.99,0.0,3.58,2.74,44.95,78.85,78.02,-103.53,1.95,0.0
8627.16,0.0,-1.26,1.63,28.72,98.56,89.61,317.4,-14.54,125.15
8639.58,0.0,-0.57,1.05,19.62,98.56,96.51,210.58,-18.7,127.4
8651.99,0.0,-0.57,0.61,12.97,98.56,98.79,-53.3,-18.28,127.17
8664.36,0.0,-5.42,-1.49,-9.08,98.56,98.38,-292.8,-24.88,130.73
8676.77,0.0,-0.57,-1.23,-5.42,78.85,85.37,-918.42,-10.59,123.02
8689.16,0.0,-8.88,-4.06,-32.44,59.14,65.23,-1331.08,-12.16,123.87
8701.62,0.0,-13.03,-7.59,-62.95,59.14,54.83,-1306.68,-24.6,130.59
8714.19,0.0,-5.42,-7.3,-52.37,19.71,27.38,-1983.48,-3.15,0.0
8726.46,0.0,-9.57,-8.54,-58.16,0.0,1.25,-2081.06,1.66,0.0
8738.56,0.0,-4.72,-7.59,-42.07,-19.71,-21.45,-1982.52,12.96,-124.3
8751.1,0.0,-1.26,-5.62,-17.65,-39.42,-42.25,-1680.39,24.78,-130.68
8763.66,0.0,-0.57,-3.91,1.11,-39.42,-49.24,-906.87,23.62,-130.05
8776.08,0.0,-4.72,-4.2,-1.83,-39.42,-48.08,-203.96,11.41,-123.46
8788.49,0.0,-4.72,-4.41,-3.61,-39.42,-44.01,153.34,4.17,0.0
8800.69,0.0,-0.57,-3.04,10.21,0.0,-17.29,972.58,-8.31,121.79
8812.98,0.0,-0.57,-2.06,18.53,0.0,-2.19,957.68,-7.84,121.54
8825.22,0.0,-4.72,-2.89,8.22,19.71,15.53,1037.17,-18.18,127.11
8837.66,0.0,-4.72,-3.49,1.3,19.71,23.29,631.9,-17.23,126.6
8850.03,0.0,-9.57,-5.7,-20.4,0.0,12.77,-164.65,-12.87,124.25
8862.34,0.0,-8.88,-7.02,-30.82,0.0,4.41,-532.46,-10.36,122.89
8874.63,0.0,-8.88,-7.94,-36.08,-19.71,-12.5,-990.06,-2.02,0.0
8886.83,0.0,-9.57,-8.81,-40.32,-39.42,-33.33,-1285.98,5.32,-120.17
8899.31,0.0,-5.42,-7.89,-26.43,-39.42,-43.51,-1032.94,10.28,-122.85
8911.84,0.0,-4.72,-6.95,-13.96,-39.42,-46.41,-583.46,9.91,-122.65
8924.32,0.0,-0.57,-4.73,9.37,-19.71,-33.66,167.3,6.34,-120.72
8936.72,0.0,-0.57,-3.14,23.76,0.0,-12.96,825.48,-1.83,0.0
8948.84,0.0,-5.42,-3.79,14.62,39.42,22.03,1569.04,-25.85,131.26
8961.3,0.0,-12.34,-6.79,-16.5,59.14,51.93,1534.9,-47.36,142.88
8973.81,0.0,-9.57,-7.94,-25.65,59.14,64.06,669.23,-41.87,139.91
8986.25,0.0,-5.42,-7.22,-15.53,59.14,64.57,-140.35,-25.3,130.96
8998.72,0.0,-0.57,-4.92,8.85,39.42,49.03,-909.26,1.48,0.0
9010.88,0.0,2.89,-2.0,36.26,39.42,38.83,-863.16,16.35,-126.13
9023.34,0.0,7.04,1.59,66.85,39.42,34.77,-435.01,25.69,-131.17
9035.77,0.0,7.73,4.36,85.78,39.42,35.29,96.62,27.09,-131.93
9048.18,0.0,3.58,4.75,79.2,59.14,49.84,874.39,9.43,-122.39
9060.58,0.0,4.96,5.45,76.46,98.56,83.02,1688.41,-11.68,123.61
9073.04,0.0,-0.57,3.86,51.6,118.27,112.44,1786.8,-31.57,134.35
9085.61,0.0,-1.26,2.4,31.04,137.98,136.72,1408.94,-41.22,139.56
9098.18,0.0,-8.88,-1.47,-10.52,157.7,156.35,901.81,-57.86,148.54
9110.73,0.0,-1.26,-1.48,-9.31,157.7,161.79,-72.94,-44.12,141.12
9123.18,0.0,-7.49,-3.75,-30.32,157.7,159.0,-731.07,-43.54,140.81
9135.75,0.0,-3.34,-3.84,-27.51,137.98,142.84,-1543.67,-26.25,131.47
9148.36,0.0,-9.57,-6.15,-46.68,118.27,120.36,-1997.97,-23.1,129.77
9160.99,0.0,-8.88,-7.52,-54.28,98.56,97.15,-2254.76,-17.44,126.72
9173.52,0.0,-4.72,-6.93,-41.89,78.85,74.77,-2313.53,-5.6,120.32
9185.99,0.0,-4.72,-6.46,-32.16,59.14,53.71,-2150.29,1.44,0.0
9198.28,0.0,0.12,-4.31,-7.32,19.71,22.82,-2268.02,22.37,-129.38
9210.74,0.0,-0.57,-3.0,6.31,0.0,-2.23,-1865.06,28.96,-132.94
9223.02,0.0,-4.72,-3.58,-0.11,-19.71,-21.94,-1377.91,23.6,-130.05
9235.45,0.0,-13.03,-7.03,-33.76,-19.71,-27.65,-706.57,-0.92,0.0
9247.72,0.0,-4.72,-6.45,-24.06,-19.71,-26.53,-417.89,-1.24,0.0
9259.94,0.0,-4.03,-5.76,-14.39,-19.71,-24.61,-218.43,-0.36,0.0
9272.18,0.0,-5.42,-5.74,-12.56,-39.42,-34.44,-443.28,6.21,-120.66
9284.6,0.0,-12.34,-8.25,-35.5,-39.42,-39.64,-349.55,-4.82,0.0
9296.88,0.0,-8.88,-8.76,-36.17,-39.42,-41.27,-332.66,-5.29,120.16
9309.31,0.0,-5.42,-7.82,-22.67,-39.42,-41.88,-296.14,0.37,0.0
9321.56,0.0,-1.26,-5.6,1.68,-39.42,-41.92,-181.0,9.94,-122.67
9333.94,0.0,-0.57,-3.75,19.53,-39.42,-41.37,39.43,14.94,-125.37
9346.36,0.0,-5.42,-4.21,12.74,-19.71,-28.4,625.69,-0.14,0.0
9358.58,0.0,-1.26,-3.03,22.67,0.0,-8.51,999.84,-5.93,120.5
9370.85,0.0,-0.57,-1.96,30.44,19.71,13.16,1209.54,-10.63,123.04
9383.32,0.0,-4.72,-2.73,19.23,19.71,23.21,910.1,-13.67,124.68
9395.78,0.0,-0.57,-1.79,26.06,0.0,14.18,97.71,4.16,0.0
9407.81,0.0,3.58,0.37,44.07,0.0,6.3,-125.8,18.2,-127.13
9420.08,0.0,3.58,1.89,53.57,-19.71,-9.67,-325.1,30.04,-133.52
9432.45,0.0,3.58,2.92,57.25,-19.71,-17.24,-27.79,29.67,-133.32
9444.87,0.0,3.58,3.62,57.04,0.0,-7.22,693.93,16.74,-126.34
9457.16,0.0,-0.57,2.53,39.62,19.71,12.16,1252.3,-4.21,0.0
9469.41,0.0,3.58,3.22,41.63,39.42,34.53,1412.04,-10.91,123.19
9481.88,0.0,-4.03,0.9,13.93,59.14,56.26,1390.17,-28.72,132.81
9494.31,0.0,-4.72,-1.04,-6.74,59.14,65.05,738.77,-30.77,133.92
9506.66,0.0,-9.57,-4.21,-36.82,59.14,65.31,50.82,-34.76,136.07
9519.04,0.0,-8.88,-6.2,-51.82,59.14,61.93,-542.6,-32.41,134.8
9531.48,0.0,-8.88,-7.59,-59.05,39.42,45.89,-1269.08,-21.37,128.84
9543.98,0.0,-8.88,-8.53,-61.01,19.71,23.95,-1747.92,-10.14,122.78
9556.5,0.0,-4.72,-7.62,-44.74,0.0,0.84,-1924.05,5.42,-120.23
9568.81,0.0,-4.03,-6.66,-29.98,-19.71,-21.0,-1794.33,15.51,-125.67
9581.3,0.0,-9.57,-7.96,-39.0,-19.71,-29.44,-1153.26,3.48,0.0
9593.6,0.0,-0.57,-5.57,-10.97,0.0,-17.9,-316.0,0.93,0.0
9605.7,0.0,-4.72,-5.34,-7.49,0.0,-8.91,89.89,-5.86,120.46
9617.86,0.0,-5.42,-5.43,-7.43,-19.71,-14.83,-203.47,-0.01,0.0
9630.02,0.0,-0.57,-3.71,10.2,-19.71,-18.72,-247.19,9.87,-122.63
9642.45,0.0,-4.72,-4.0,6.14,-39.42,-32.19,-432.43,14.19,-124.96
9654.85,0.0,-8.18,-5.48,-9.04,-39.42,-38.66,-273.97,6.32,-120.71
9667.23,0.0,-9.57,-7.05,-23.21,-19.71,-28.88,216.24,-10.24,122.83
9679.69,0.0,-8.88,-7.9,-28.7,0.0,-10.74,551.1,-22.59,129.5
9692.05,0.0,-4.72,-6.96,-16.13,19.71,10.01,674.26,-23.94,130.23
9704.51,0.0,0.81,-4.25,12.29,19.71,19.18,371.81,-8.43,121.85
9716.93,0.0,2.89,-1.55,37.18,0.0,9.76,-173.83,13.96,-124.84
9729.23,0.0,11.88,3.65,83.41,0.0,3.13,-124.35,37.0,-137.28
9741.59,0.0,7.73,5.79,94.29,19.71,12.28,703.95,28.14,-132.5
9754.04,0.0,7.04,6.99,94.54,39.42,31.88,1420.18,13.44,-124.56
9766.54,0.0,11.88,9.53,107.75,59.14,55.23,1776.04,9.32,-122.33
9779.09,0.0,3.58,8.21,81.73,98.56,89.93,2285.05,-18.32,127.19
9791.56,0.0,-5.42,3.88,29.53,118.27,118.33,2032.93,-45.55,141.89
9804.13,0.0,-3.34,1.48,2.47,137.98,140.41,1299.59,-52.57,145.69
9816.66,0.0,-8.88,-2.28,-34.55,137.98,145.66,240.91,-55.45,147.24
9829.21,0.0,3.58,-0.42,-12.12,118.27,130.75,-1071.22,-21.76,129.05
9841.84,0.0,16.04,5.49,47.05,118.27,117.84,-1352.65,13.5,-124.59
9857.66,0.0,16.04,9.82,81.96,98.56,97.69,-1081.04,31.45,-134.28
9873.46,0.0,16.04,12.91,99.5,98.56,91.2,-212.83,29.23,-133.08
9889.16,0.0,16.04,15.04,105.07,118.27,105.79,840.13,13.51,-124.6
9905.06,0.0,16.04,16.47,102.66,137.98,130.25,1416.25,-1.22,0.0
9920.77,0.0,16.04,17.33,95.38,177.41,167.19,1846.59,-19.21,127.67
9936.68,0.0,16.04,17.82,85.35,197.12,196.89,1522.31,-25.44,131.04
9949.38,0.0,11.88,16.34,60.33,197.12,204.96,822.81,-28.01,132.43
9962.02,0.0,8.42,13.93,29.4,197.12,204.6,105.35,-31.22,134.16
9974.58,0.0,-1.26,8.62,-26.07,197.12,200.73,-483.06,-47.33,142.86
9987.1,0.0,-4.03,3.79,-69.98,197.12,196.12,-1086.87,-58.07,148.66
9999.72,0.0,-0.57,1.64,-82.38,177.41,179.46,-1978.46,-47.0,142.68
10012.36,0.0,-4.72,-1.35,-101.34,137.98,144.74,-2926.32,-33.77,135.53
